"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDL51","OUT019",1509.92985068191
"FDN03","OUT018",3722.65745323992
"DRJ37","OUT049",2505.70371638576
"FDM12","OUT019",1133.97119843067
"FDA16","OUT045",3429.25328581627
"NCB07","OUT017",3189.76079750921
"NCI17","OUT019",-386.344467477974
"FDR51","OUT046",2436.28159224267
"FDJ55","OUT045",3559.48534489964
"NCZ17","OUT013",691.634646959167
"FDU25","OUT013",1009.72320224309
"NCG18","OUT045",1587.53930630704
"DRM11","OUT017",4153.55421161519
"FDH16","OUT035",1638.06838627202
"FDZ04","OUT018",729.911225035831
"NCX53","OUT035",2417.14676631904
"FDX38","OUT027",2325.21225429277
"FDX09","OUT046",2819.77938749232
"NCW05","OUT018",1392.18012555221
"NCS41","OUT017",3027.5638352364
"FDI26","OUT046",2818.4375604206
"NCZ41","OUT027",3408.16043220932
"NCK06","OUT046",1904.03337480979
"FDX23","OUT027",3002.41611710995
"NCA42","OUT046",2502.27752425288
"FDC20","OUT049",1015.48496345732
"DRC49","OUT018",2025.86346361698
"FDX01","OUT013",1903.68382167688
"FDC08","OUT045",3545.42589469444
"FDC02","OUT017",4159.18964038916
"FDK10","OUT045",2807.04160679783
"DRC24","OUT013",2476.8266618541
"FDW16","OUT019",-361.246643996643
"NCU06","OUT018",3313.66529621301
"DRA59","OUT045",2872.17462296478
"FDR24","OUT019",-398.82077759765
"DRL35","OUT018",451.89949728247
"FDA49","OUT013",1426.48566160367
"NCC55","OUT046",636.266356796762
"DRD24","OUT019",408.32324856001
"NCE55","OUT049",2878.26866321548
"FDT33","OUT045",2666.90092215018
"NCT53","OUT013",2611.62296846627
"FDS26","OUT046",4090.87062183471
"FDL22","OUT018",1206.59270443455
"FDP44","OUT017",1827.66447576237
"FDC52","OUT018",2204.79835530545
"FDI53","OUT010",667.35348389982
"FDZ23","OUT046",3011.89128144055
"NCT18","OUT013",2921.82228566606
"FDR13","OUT046",1908.55208267509
"FDB09","OUT010",75.1246829958259
"FDZ60","OUT013",1739.62244758856
"FDB11","OUT046",3564.41812234559
"FDC10","OUT018",1665.68343248594
"FDW56","OUT035",3230.40789051643
"FDK14","OUT027",2821.22849447779
"DRE27","OUT027",2988.92999065051
"FDA38","OUT017",3893.71143495308
"FDT11","OUT045",2974.40161854456
"FDP15","OUT035",4205.33961012515
"FDV27","OUT035",1630.38381754781
"FDS36","OUT027",3234.41630895299
"FDY40","OUT027",2289.38859118291
"NCF19","OUT049",921.039873110055
"FDF53","OUT045",2854.03687936665
"FDS14","OUT027",3971.36231245078
"FDE56","OUT046",1053.21006621018
"FDZ19","OUT035",2970.01054508518
"FDZ46","OUT013",1808.09081703068
"FDR16","OUT046",3375.76320621901
"FDG29","OUT018",438.779914811452
"NCE30","OUT017",3465.54133015328
"FDZ40","OUT046",882.541506507424
"FDG58","OUT018",2258.35929199497
"DRH03","OUT013",1562.40633760378
"FDZ47","OUT045",1547.49868320526
"FDV04","OUT018",2269.61217694501
"FDZ10","OUT018",1717.33612659574
"FDG46","OUT017",1952.41882213212
"NCF07","OUT045",1517.79973092313
"FDY44","OUT035",3305.13371899851
"FDB21","OUT013",3840.45006875217
"FDS20","OUT035",3065.42131463779
"FDS49","OUT049",1406.87886188
"FDX55","OUT027",4939.88164352506
"NCQ02","OUT018",2691.61348905888
"FDR25","OUT013",4217.86875027289
"DRG39","OUT045",823.551624832691
"FDB46","OUT046",3410.47245846702
"NCC30","OUT018",2565.93474697764
"FDE58","OUT035",2036.09235058049
"FDC05","OUT019",1281.65755518734
"FDY15","OUT046",2547.43314823134
"FDG14","OUT046",2454.45543638698
"FDL08","OUT049",3957.21212395747
"FDQ47","OUT013",680.291061425535
"FDN12","OUT035",1897.57636529792
"FDW10","OUT013",2849.66798964459
"FDD02","OUT035",2015.68291244298
"FDX35","OUT010",1716.77028402259
"FDT35","OUT046",2748.83927413466
"DRN47","OUT019",988.082897339403
"FDB11","OUT010",1644.71906951696
"FDN20","OUT045",2636.95491668197
"FDB59","OUT035",3310.92125165879
"FDJ58","OUT045",2721.64100733511
"FDU60","OUT046",2726.63754720044
"FDS03","OUT049",1167.81398544467
"FDU40","OUT019",1161.47603882425
"DRH15","OUT049",862.724492518294
"FDD04","OUT027",3779.53086810839
"FDQ01","OUT046",4001.66113231375
"FDF28","OUT035",2167.82883951735
"FDD22","OUT010",-136.173059623877
"FDY19","OUT046",1876.95915315357
"FDN33","OUT035",1660.0316919202
"FDV36","OUT035",2140.93273501377
"FDW01","OUT010",533.694341979874
"FDJ28","OUT049",3168.94262415368
"FDB17","OUT035",3011.38232147766
"FDM40","OUT049",2354.90424785234
"FDV46","OUT045",2195.56647606791
"FDQ44","OUT049",1999.1919976007
"NCD42","OUT046",640.908855155406
"DRH37","OUT046",2606.09124201758
"FDR10","OUT018",2348.30956707497
"NCD06","OUT027",2206.51682805918
"FDI53","OUT046",2607.33549005388
"FDG16","OUT035",3563.60449807748
"DRB25","OUT046",1701.21479470643
"FDY09","OUT046",2802.65503163805
"FDX48","OUT045",2432.91256352964
"FDC03","OUT010",1246.25549777006
"FDT47","OUT035",1730.80579352263
"FDW44","OUT027",4241.45271555815
"FDT24","OUT017",1376.04807231198
"FDT12","OUT019",1723.94362431699
"NCS38","OUT035",1922.82849942612
"FDO39","OUT035",3083.5963107343
"FDA13","OUT046",670.757871017952
"FDO48","OUT035",3688.54593984434
"DRJ01","OUT017",2608.11657086092
"FDD53","OUT018",417.722022715714
"NCT05","OUT049",4118.99562894257
"FDQ51","OUT045",761.929930043646
"FDU60","OUT013",2734.3804987642
"FDC59","OUT046",1042.13772390659
"FDP36","OUT035",1048.42028382285
"NCM19","OUT017",1864.71694360232
"FDL16","OUT035",884.855846644252
"FDE50","OUT018",2756.9617477786
"NCR18","OUT013",771.105019386955
"NCD30","OUT035",1689.90029332017
"FDH31","OUT013",1711.384525399
"FDD56","OUT019",906.812659871996
"FDC47","OUT049",3712.45788854853
"FDZ21","OUT045",1499.69971734698
"FDM01","OUT049",1787.84509691454
"FDF24","OUT013",1437.614366872
"FDW23","OUT017",769.025574790263
"FDY52","OUT018",718.323615283963
"DRH37","OUT027",4048.98387280889
"DRO47","OUT027",3234.31636005057
"FDR25","OUT049",4312.00783474629
"FDQ24","OUT027",5403.08017060565
"DRJ51","OUT018",3363.22161471463
"NCU06","OUT035",3749.03374663164
"NCV18","OUT018",1026.33207637484
"NCC06","OUT027",3443.6176870297
"FDZ01","OUT018",1452.31548829809
"FDT14","OUT017",2059.15795724947
"FDD11","OUT019",2086.80360018373
"FDN09","OUT017",3955.5434614197
"NCO18","OUT010",911.572918913061
"FDZ50","OUT045",2912.60158562318
"FDS44","OUT013",3848.99050956733
"FDI36","OUT045",3116.35731989447
"FDA26","OUT010",1577.63485870545
"NCY53","OUT049",1856.21792744973
"FDF32","OUT049",3273.17865757936
"FDF59","OUT010",78.7434562619467
"FDB20","OUT046",1275.70191925114
"DRH11","OUT035",1043.38466316545
"FDT03","OUT049",3061.83631930874
"NCH06","OUT035",3989.93809165772
"FDR55","OUT049",3130.87876764681
"FDI10","OUT035",2919.71139580385
"FDZ12","OUT045",2205.42479569244
"FDM12","OUT049",3122.05750797989
"DRB25","OUT045",1637.26192996934
"NCS41","OUT013",2926.03205242126
"NCT53","OUT049",2658.39635508802
"NCD55","OUT013",714.407451977057
"FDY08","OUT049",2414.73178190605
"NCP55","OUT049",979.378911575653
"FDA33","OUT013",2401.38534452845
"FDQ33","OUT013",2420.0400295075
"FDE45","OUT027",4337.72496574898
"FDT26","OUT013",1993.74890925655
"NCV53","OUT049",3849.98124972978
"FDK60","OUT027",3054.84194245714
"NCJ29","OUT046",1355.45698491566
"FDI15","OUT045",4104.65682493625
"FDX21","OUT013",1778.93763481552
"FDV49","OUT019",2257.9836206396
"DRO59","OUT046",1261.69548459378
"FDZ14","OUT045",1927.21792158542
"FDP32","OUT027",3442.18256357419
"FDC33","OUT017",3309.43521241939
"FDT14","OUT010",47.229562107242
"NCN54","OUT027",2713.20216300453
"FDR57","OUT027",3967.78810479831
"DRK12","OUT046",591.32388951956
"FDX52","OUT049",3242.38592837546
"FDX08","OUT010",973.020829915715
"FDP10","OUT010",-261.663279245308
"NCP50","OUT045",1208.28326796233
"NCL06","OUT013",4100.27583139989
"FDP25","OUT013",3510.7800325358
"FDE53","OUT013",1719.18165086676
"FDL27","OUT017",1179.83791854516
"FDC35","OUT049",3368.77338825629
"DRJ47","OUT010",799.154103889493
"FDD16","OUT018",966.191103627439
"NCN42","OUT049",2438.91296837795
"FDC38","OUT027",3535.53958835877
"NCO07","OUT045",3276.55923831527
"FDQ20","OUT049",801.861870843955
"FDI32","OUT046",1789.56686983668
"FDN20","OUT010",819.505825261787
"DRJ51","OUT027",5070.89786111426
"FDU08","OUT045",1532.28552447158
"DRN37","OUT019",745.410892100274
"FDD05","OUT010",17.1734980848464
"FDW15","OUT046",2452.45935653365
"FDI52","OUT046",1950.45033712958
"DRM11","OUT049",4179.091406774
"NCO06","OUT045",467.259485800413
"FDU38","OUT049",3138.79779195369
"FDU59","OUT018",2296.92464510093
"FDJ10","OUT046",2235.78797696363
"FDM13","OUT049",2193.49590196861
"NCJ30","OUT019",730.417212071794
"FDM45","OUT018",1687.90126098368
"FDP36","OUT045",806.629341494358
"NCD30","OUT010",-373.774374900138
"FDN48","OUT017",1624.08414376806
"FDY32","OUT049",2673.3674821593
"FDU47","OUT046",2336.3626260994
"FDF17","OUT019",1217.95732993926
"FDP34","OUT017",2608.24505245685
"FDA47","OUT049",2749.41176364354
"DRD27","OUT027",3035.20880263085
"FDW38","OUT045",840.892604001662
"FDZ15","OUT019",39.8025286609581
"FDZ03","OUT027",4486.74579400123
"NCN19","OUT049",3092.18297282671
"FDG02","OUT035",3174.15165524912
"FDS31","OUT035",3114.46038021425
"FDW43","OUT019",1757.27427638195
"FDZ47","OUT010",-298.894170327215
"FDO57","OUT017",2653.14109589281
"NCL07","OUT013",699.95615751659
"NCV42","OUT013",1766.87118107255
"FDP40","OUT017",1906.29294456395
"FDP48","OUT019",1075.86823393242
"FDH21","OUT017",2699.13448570244
"NCP02","OUT049",1043.25338224166
"FDK24","OUT049",868.200299928228
"FDC41","OUT045",1163.47143178141
"FDF08","OUT017",1566.7914567234
"FDO49","OUT017",1033.70471057053
"FDS56","OUT027",5591.73093695321
"FDX46","OUT018",749.313715255627
"FDQ07","OUT013",3567.79055586823
"FDC32","OUT010",-436.193306890584
"FDT21","OUT019",2008.5502611015
"FDG58","OUT045",2461.00132795878
"FDW14","OUT049",1559.70265373035
"DRA12","OUT027",3706.65164603027
"FDV27","OUT013",1529.54579908652
"DRD25","OUT013",1784.00742815247
"DRF48","OUT027",4376.71090366812
"FDX24","OUT017",1614.08176803939
"DRJ51","OUT046",3624.97928294066
"FDE45","OUT045",2824.95280051169
"FDE14","OUT046",1677.75762538341
"FDG53","OUT045",2173.52000956589
"FDT08","OUT046",2419.39629679271
"DRC27","OUT027",5345.47354278831
"FDG20","OUT035",3005.77773614631
"FDC21","OUT046",1793.98733466375
"FDV31","OUT018",2557.91136290188
"FDB58","OUT045",2265.33058182951
"FDV23","OUT046",1983.83423989868
"FDA25","OUT019",-220.831308229824
"FDC15","OUT046",2527.86825196438
"FDU47","OUT049",2389.69289074448
"FDE23","OUT013",846.010386020853
"FDS08","OUT013",2845.69712115241
"FDW03","OUT027",3164.94400615385
"FDJ60","OUT018",2369.64534759271
"FDM34","OUT017",2132.39282445984
"FDW33","OUT013",1712.44346621205
"FDZ40","OUT013",932.410683059147
"FDE33","OUT018",1092.45434552556
"NCC06","OUT010",81.3425834712616
"FDU11","OUT046",1869.28036013634
"FDL44","OUT017",2732.98869895727
"NCZ29","OUT017",2092.62031189216
"FDG28","OUT010",1994.876596743
"FDL12","OUT018",714.792088532742
"FDD52","OUT017",1865.19310616321
"FDO15","OUT013",1297.30616711545
"NCN29","OUT027",2261.51712978168
"FDW36","OUT013",1760.25747243601
"FDB21","OUT046",3771.50324533038
"FDZ28","OUT013",2096.75088240979
"FDY10","OUT035",1964.02484031906
"DRG39","OUT017",982.51224839547
"FDN28","OUT013",1707.8102440436
"FDV15","OUT035",1819.84004625846
"DRI13","OUT035",3580.695244314
"FDH20","OUT046",1612.81224713793
"FDY51","OUT013",3528.44117235427
"FDE16","OUT013",3328.72335601922
"FDX40","OUT018",378.626312419217
"FDC48","OUT018",1062.4422753207
"FDS14","OUT046",2511.82376123073
"FDX56","OUT017",3459.61820557905
"FDI10","OUT046",2766.16497754318
"FDI14","OUT013",2326.72132532681
"DRM48","OUT013",640.484171761572
"NCH07","OUT027",3971.34474342508
"FDY26","OUT013",3414.5811207384
"FDD02","OUT027",3341.11896103745
"FDM12","OUT046",3029.68689576169
"DRF01","OUT010",346.957934839582
"FDV36","OUT046",2000.98217502313
"DRI59","OUT013",3550.66533978535
"FDV03","OUT018",2247.96919282086
"FDO39","OUT017",3044.67080511267
"NCB07","OUT018",2829.42374301823
"FDH38","OUT027",3293.05894142084
"FDZ13","OUT035",991.387951795674
"NCZ30","OUT046",1912.41578861298
"NCA06","OUT035",710.708318463233
"FDB04","OUT049",1572.85704844768
"FDN50","OUT013",1581.27308407581
"NCG06","OUT049",4125.37921544164
"NCY17","OUT018",430.23822558886
"FDC23","OUT046",2851.81872630923
"FDK33","OUT049",3461.02522073504
"FDR03","OUT049",3463.41631536003
"FDZ07","OUT045",996.200788305396
"FDO38","OUT013",1316.25489851607
"FDS59","OUT046",1790.85271425433
"DRM11","OUT019",2155.38020149394
"FDX52","OUT027",4588.28140208017
"DRJ35","OUT018",680.046766005222
"NCP53","OUT046",3763.48664262857
"FDW15","OUT019",552.873580425589
"DRI47","OUT045",2245.5696120972
"DRZ11","OUT035",2107.32177876032
"FDS02","OUT013",3187.36555994916
"DRD49","OUT018",3442.78282252231
"FDW38","OUT049",982.98917676481
"FDR21","OUT019",918.782278515602
"FDE40","OUT013",1101.00061145563
"FDI02","OUT045",1729.34939363387
"FDQ04","OUT045",611.519984941316
"FDY14","OUT017",4293.59891176666
"NCT54","OUT046",1524.61490664908
"DRD25","OUT017",1849.18813008135
"DRE01","OUT045",3707.41182317404
"FDJ12","OUT010",1441.3989558062
"NCZ05","OUT049",1739.87855871326
"DRB25","OUT019",-179.893037828533
"NCC31","OUT045",2437.4557134284
"FDM16","OUT045",1230.26276190245
"DRG11","OUT049",1756.89547911306
"FDV24","OUT027",3811.33108035566
"FDV43","OUT046",763.783300019953
"FDG05","OUT018",2255.99717428104
"FDV23","OUT010",63.3361506586097
"FDI58","OUT018",1247.82195905247
"FDQ11","OUT017",4193.19078761974
"FDC05","OUT027",4622.91359651568
"FDF40","OUT013",3987.53228279259
"FDU02","OUT018",3334.67901474794
"FDT32","OUT013",3044.09090599223
"NCF06","OUT017",4178.87993430442
"FDT46","OUT013",892.050455384957
"FDR58","OUT010",-441.399143252752
"FDY04","OUT046",2640.55308568251
"FDT58","OUT045",2592.75160831747
"FDE46","OUT049",2541.52659104551
"DRH11","OUT017",986.851671061202
"DRI51","OUT046",2731.45252172186
"FDC35","OUT017",3336.71303488284
"FDP45","OUT035",4168.22302253314
"FDC45","OUT017",2803.1222240435
"FDU01","OUT045",2900.9202553835
"FDJ53","OUT010",1.38047381409745
"FDJ46","OUT017",2880.41337408847
"FDX07","OUT013",3031.39816421718
"NCI30","OUT049",3971.6674042888
"FDE47","OUT027",3420.30478995042
"FDV48","OUT045",1269.44964113521
"FDN16","OUT019",-210.905095148807
"FDM52","OUT013",2397.46462029005
"FDA32","OUT027",4913.62977173481
"FDH05","OUT017",3798.69372543328
"FDW25","OUT010",-517.482085421596
"FDQ09","OUT046",1807.40888725385
"NCM17","OUT010",-1166.61866585141
"DRM59","OUT046",2451.74064076891
"FDV47","OUT027",2833.74605763663
"DRE15","OUT035",1388.79169827267
"FDS25","OUT010",-175.67541969369
"NCZ05","OUT018",1377.69417782827
"NCV05","OUT019",575.767650568301
"DRM37","OUT046",3097.88500682727
"FDV58","OUT027",4504.35834342557
"FDN22","OUT027",5448.16442151073
"NCO06","OUT049",637.949949404548
"FDT56","OUT019",-905.393640618043
"FDM02","OUT013",1508.43720461609
"FDA09","OUT046",2901.14838730086
"NCC06","OUT035",2122.60991670686
"NCL54","OUT049",2884.74420287222
"NCB55","OUT017",1019.15764062951
"FDB12","OUT017",1824.51074412014
"NCA54","OUT049",2931.97154735822
"NCS38","OUT049",1910.91211147304
"FDC02","OUT049",4165.348851025
"FDK44","OUT019",860.232263445712
"FDE16","OUT035",3435.00347626449
"NCS05","OUT035",2227.56180888803
"FDZ59","OUT045",2615.77501653227
"FDI20","OUT017",3483.06281011274
"FDQ14","OUT046",2441.85696624402
"FDF53","OUT017",3010.29835204508
"FDW25","OUT017",1471.6652265415
"NCQ43","OUT010",-238.623362562148
"FDX52","OUT013",3136.31107444295
"FDE28","OUT045",3564.15713834504
"FDN15","OUT017",2363.15257533119
"FDO28","OUT017",1974.06301081444
"FDQ33","OUT045",2358.82167682569
"FDM22","OUT010",-980.003623610242
"FDJ03","OUT017",974.837409135244
"FDI16","OUT045",840.674964868974
"FDI09","OUT027",5269.04004254043
"FDX55","OUT013",3493.86662330205
"FDS23","OUT027",3437.73254422768
"DRC12","OUT045",2961.83927911106
"FDH41","OUT049",3505.38218677599
"FDN01","OUT013",2832.17835770511
"FDV55","OUT045",2262.11479365531
"NCJ19","OUT013",900.405922402427
"NCY29","OUT010",-1028.09833513857
"FDP03","OUT018",1696.53172589041
"FDZ52","OUT045",1674.72463215949
"FDH31","OUT010",-212.435379620125
"FDQ19","OUT018",3586.70418114963
"FDS15","OUT035",1893.40579437622
"FDN32","OUT017",3031.6750936143
"FDH32","OUT049",1700.75685059443
"FDF33","OUT017",1873.8251447792
"FDJ22","OUT046",3017.68119626448
"FDG56","OUT010",-856.673276310947
"FDC05","OUT046",3147.95761026277
"FDK09","OUT013",3615.75701823092
"NCV29","OUT045",2741.59260393675
"NCC43","OUT019",1999.61653372126
"NCA42","OUT049",2587.16268003036
"FDC10","OUT046",1921.90313982984
"FDC16","OUT013",1528.92785067169
"NCL17","OUT013",2272.87670947082
"FDA51","OUT035",1995.83330608435
"FDW01","OUT017",2556.96295661343
"NCF30","OUT045",1914.26132040583
"FDN49","OUT013",782.821648599489
"FDY20","OUT045",1447.72066556365
"FDC15","OUT045",2427.63064508855
"FDY24","OUT046",878.803924108285
"NCG43","OUT017",1587.3468738592
"FDA48","OUT013",3548.16106455219
"NCF55","OUT017",741.925270985335
"FDL38","OUT049",1610.09374578943
"NCQ29","OUT018",3771.21747160781
"FDC34","OUT017",2634.07053124233
"FDP36","OUT027",2354.4593233287
"FDN50","OUT010",-349.413961628602
"FDO23","OUT049",1612.59595808321
"FDT56","OUT013",1018.09219219788
"FDT13","OUT027",4461.42745287666
"FDZ03","OUT013",3071.33782897815
"FDQ03","OUT010",1847.38808703699
"FDU44","OUT045",2581.78964127632
"FDD03","OUT049",3759.72813395056
"NCH30","OUT013",1793.54731009592
"FDS60","OUT010",939.56685235397
"FDG08","OUT046",2780.16865474436
"FDX38","OUT017",967.475343480278
"FDD22","OUT017",1905.07835295933
"FDW51","OUT013",3405.86301148595
"FDL09","OUT017",2823.98334981401
"FDZ60","OUT045",1627.2776655021
"NCH07","OUT046",2528.38107354078
"NCQ41","OUT049",3214.89039756859
"FDW04","OUT049",2165.78815418435
"FDI08","OUT027",5423.32557412565
"FDR19","OUT019",495.357045632989
"FDV13","OUT046",1447.14277206336
"FDB52","OUT017",4162.73249527039
"FDZ48","OUT027",3221.89154341292
"NCO14","OUT049",862.497799625757
"FDZ50","OUT013",3025.23492755719
"FDN27","OUT019",-39.0684029219553
"FDQ60","OUT013",1977.41541198114
"FDR49","OUT017",873.09614757877
"DRJ35","OUT027",2448.2450222595
"DRI49","OUT017",1409.65742228872
"FDB47","OUT017",3422.71792958427
"FDP37","OUT010",69.7255070366937
"FDR26","OUT049",2910.87252607291
"FDY31","OUT019",447.533217707161
"FDC11","OUT045",1347.14339025858
"DRP47","OUT035",4055.52881627684
"NCY54","OUT018",2408.76171789902
"FDR27","OUT046",2141.65991124703
"FDQ21","OUT019",38.0503510665047
"NCQ29","OUT035",4242.09201718903
"FDJ02","OUT046",2414.76046493928
"FDE21","OUT018",1571.34060888171
"FDM39","OUT046",2840.95740858051
"FDZ01","OUT017",1792.72559387644
"NCB19","OUT018",1090.63970662676
"FDU03","OUT046",2935.83198673018
"FDP27","OUT049",3082.6799545859
"DRF01","OUT045",2210.56810608643
"FDM03","OUT049",1825.75043275371
"FDV01","OUT046",2525.77452553503
"FDS16","OUT046",2396.46575894677
"FDO45","OUT035",1642.83370122753
"NCX06","OUT035",3011.06584141687
"FDP13","OUT046",711.486537558599
"NCR38","OUT018",3665.51437742117
"FDA01","OUT013",1011.18785151102
"FDT26","OUT017",2022.99537487178
"FDD44","OUT027",5564.18056985336
